,attraction_urls
43,https://www.tripadvisor.in/Attraction_Review-g304555-d2355804-Reviews-B_M_Birla_Auditorium-Jaipur_Jaipur_District_Rajasthan.html
44,https://www.tripadvisor.in/Attraction_Review-g304555-d4810388-Reviews-Jagat_Shiromani_Ji_Temple-Jaipur_Jaipur_District_Rajasthan.html
45,https://www.tripadvisor.in/Attraction_Review-g304555-d319850-Reviews-Maharaja_Sawai_Man_Singh_II_Museum-Jaipur_Jaipur_District_Rajasthan.html
46,https://www.tripadvisor.in/Attraction_Review-g304555-d4473682-Reviews-The_Vedic_Astrology_Experience-Jaipur_Jaipur_District_Rajasthan.html
47,https://www.tripadvisor.in/Attraction_Review-g304555-d324675-Reviews-Sisodia_Rani_Palace_and_Garden-Jaipur_Jaipur_District_Rajasthan.html
48,https://www.tripadvisor.in/Attraction_Review-g304555-d24192046-Reviews-Elephant_Fun_Park-Jaipur_Jaipur_District_Rajasthan.html
49,https://www.tripadvisor.in/Attraction_Review-g304555-d1438098-Reviews-Kerala_Ayurveda_Kendra-Jaipur_Jaipur_District_Rajasthan.html
50,https://www.tripadvisor.in/Attraction_Review-g304555-d11876911-Reviews-EleJaipur-Jaipur_Jaipur_District_Rajasthan.html
51,https://www.tripadvisor.in/Attraction_Review-g304555-d9756258-Reviews-Elephant_Activity_Planner-Jaipur_Jaipur_District_Rajasthan.html
52,https://www.tripadvisor.in/Attraction_Review-g304555-d4435149-Reviews-Man_Sagar_Lake-Jaipur_Jaipur_District_Rajasthan.html
53,https://www.tripadvisor.in/Attraction_Review-g304555-d3705317-Reviews-Ram_Niwas_Garden-Jaipur_Jaipur_District_Rajasthan.html
54,https://www.tripadvisor.in/Attraction_Review-g304555-d3187385-Reviews-Diwan_e_Aam_Hall_of_Public_Audience-Jaipur_Jaipur_District_Rajasthan.html
55,https://www.tripadvisor.in/Attraction_Review-g304555-d3912814-Reviews-Chandra_Mahal-Jaipur_Jaipur_District_Rajasthan.html
56,https://www.tripadvisor.in/Attraction_Review-g304555-d12399790-Reviews-Jaipur_Blue_Pottery_Art_Centre-Jaipur_Jaipur_District_Rajasthan.html
57,https://www.tripadvisor.in/Attraction_Review-g304555-d5611744-Reviews-Rajputana_Cabs-Jaipur_Jaipur_District_Rajasthan.html
58,https://www.tripadvisor.in/Attraction_Review-g304555-d13116465-Reviews-Dream_Cab_Jaipur-Jaipur_Jaipur_District_Rajasthan.html
59,https://www.tripadvisor.in/Attraction_Review-g304555-d4310462-Reviews-New_Maharaja_Gem_Palace-Jaipur_Jaipur_District_Rajasthan.html
60,https://www.tripadvisor.in/Attraction_Review-g304555-d5943774-Reviews-Heritage_Textiles-Jaipur_Jaipur_District_Rajasthan.html
61,https://www.tripadvisor.in/Attraction_Review-g304555-d15286110-Reviews-Ranthambore_Tour_Cab-Jaipur_Jaipur_District_Rajasthan.html
62,https://www.tripadvisor.in/Attraction_Review-g304555-d11775143-Reviews-YogaPeace-Jaipur_Jaipur_District_Rajasthan.html
63,https://www.tripadvisor.in/Attraction_Review-g304555-d12254319-Reviews-Jaipur_Delhi_Cab-Jaipur_Jaipur_District_Rajasthan.html
64,https://www.tripadvisor.in/Attraction_Review-g304555-d7655916-Reviews-Channi_Carpets_Textiles-Jaipur_Jaipur_District_Rajasthan.html
65,https://www.tripadvisor.in/Attraction_Review-g304555-d8844210-Reviews-Silverine_Spa_Salon-Jaipur_Jaipur_District_Rajasthan.html
66,https://www.tripadvisor.in/Attraction_Review-g304555-d7189138-Reviews-Om_Sai_Textiles-Jaipur_Jaipur_District_Rajasthan.html
67,https://www.tripadvisor.in/Attraction_Review-g304555-d14939363-Reviews-Pink_City_Cooking_Class-Jaipur_Jaipur_District_Rajasthan.html
68,https://www.tripadvisor.in/Attraction_Review-g304555-d13228204-Reviews-Maharshi_Charak_Ayurveda_Jaipur-Jaipur_Jaipur_District_Rajasthan.html
69,https://www.tripadvisor.in/Attraction_Review-g304555-d19815191-Reviews-Dayma_Taxi_Service-Jaipur_Jaipur_District_Rajasthan.html
70,https://www.tripadvisor.in/Attraction_Review-g304555-d12277202-Reviews-Fair_Deal_Textile-Jaipur_Jaipur_District_Rajasthan.html
71,https://www.tripadvisor.in/Attraction_Review-g1096234-d5484422-Reviews-Akee_International-Amer_Jaipur_Jaipur_District_Rajasthan.html
72,https://www.tripadvisor.in/Attraction_Review-g304555-d16820735-Reviews-Rajasthan_Pink_City_Cabs-Jaipur_Jaipur_District_Rajasthan.html
73,https://www.tripadvisor.in/Attraction_Review-g304555-d13399587-Reviews-Satyam_Silver-Jaipur_Jaipur_District_Rajasthan.html
74,https://www.tripadvisor.in/Attraction_Review-g304555-d2559551-Reviews-Jaipur_Cooking_Classes-Jaipur_Jaipur_District_Rajasthan.html
75,https://www.tripadvisor.in/Attraction_Review-g304555-d7278331-Reviews-Jeypore_Souvenirs-Jaipur_Jaipur_District_Rajasthan.html
76,https://www.tripadvisor.in/Attraction_Review-g304555-d2272606-Reviews-Raj_Mandir_Cinema-Jaipur_Jaipur_District_Rajasthan.html
77,https://www.tripadvisor.in/Attraction_Review-g304555-d13921683-Reviews-Ethnic_Textiles-Jaipur_Jaipur_District_Rajasthan.html
78,https://www.tripadvisor.in/Attraction_Review-g304555-d8650363-Reviews-Shivam_Gems_N_Jewellery-Jaipur_Jaipur_District_Rajasthan.html
79,https://www.tripadvisor.in/Attraction_Review-g304555-d5508451-Reviews-Jal_Mahal_Textile_Carpets-Jaipur_Jaipur_District_Rajasthan.html
80,https://www.tripadvisor.in/Attraction_Review-g304555-d13981177-Reviews-Gems_Paradise-Jaipur_Jaipur_District_Rajasthan.html
81,https://www.tripadvisor.in/Attraction_Review-g304555-d15320952-Reviews-Carpet_And_Textile_House-Jaipur_Jaipur_District_Rajasthan.html
82,https://www.tripadvisor.in/Attraction_Review-g304555-d11891584-Reviews-Rajasthan_Unique_Experience-Jaipur_Jaipur_District_Rajasthan.html
