,attraction_urls
96,https://www.tripadvisor.in/Attraction_Review-g297586-d8830843-Reviews-Ameenpur_Lake-Hyderabad_Hyderabad_District_Telangana.html
97,https://www.tripadvisor.in/Attraction_Review-g297586-d3187577-Reviews-Durgam_Cheruvu_Lake-Hyderabad_Hyderabad_District_Telangana.html
98,https://www.tripadvisor.in/Attraction_Review-g297586-d10638647-Reviews-Jalagam_Vengal_Rao_Park-Hyderabad_Hyderabad_District_Telangana.html
99,https://www.tripadvisor.in/Attraction_Review-g297586-d14984687-Reviews-Dharmapuri_Temple-Hyderabad_Hyderabad_District_Telangana.html
100,https://www.tripadvisor.in/Attraction_Review-g297586-d8005677-Reviews-Kalakriti_Art_Gallery-Hyderabad_Hyderabad_District_Telangana.html
101,https://www.tripadvisor.in/Attraction_Review-g297586-d14887799-Reviews-The_Hidden_Hour-Hyderabad_Hyderabad_District_Telangana.html
102,https://www.tripadvisor.in/Attraction_Review-g297586-d3912999-Reviews-Begumpet_Mosque-Hyderabad_Hyderabad_District_Telangana.html
103,https://www.tripadvisor.in/Attraction_Review-g297586-d10123224-Reviews-Rachakonda_Fort-Hyderabad_Hyderabad_District_Telangana.html
104,https://www.tripadvisor.in/Attraction_Review-g297586-d13833494-Reviews-Gallery_78-Hyderabad_Hyderabad_District_Telangana.html
105,https://www.tripadvisor.in/Attraction_Review-g297586-d15711317-Reviews-Kandlakoya_Oxygen_Park-Hyderabad_Hyderabad_District_Telangana.html
106,https://www.tripadvisor.in/Attraction_Review-g297586-d3172522-Reviews-Dhartimata_Temple-Hyderabad_Hyderabad_District_Telangana.html
107,https://www.tripadvisor.in/Attraction_Review-g297586-d13352434-Reviews-Village_museum_Shilparamam-Hyderabad_Hyderabad_District_Telangana.html
108,https://www.tripadvisor.in/Attraction_Review-g297586-d3705189-Reviews-Shahi_Masjid-Hyderabad_Hyderabad_District_Telangana.html
109,https://www.tripadvisor.in/Attraction_Review-g297586-d17503470-Reviews-Escape_Time-Hyderabad_Hyderabad_District_Telangana.html
110,https://www.tripadvisor.in/Attraction_Review-g297586-d2701269-Reviews-AP_State_Museum-Hyderabad_Hyderabad_District_Telangana.html
111,https://www.tripadvisor.in/Attraction_Review-g297586-d5782238-Reviews-Antiques_Humayun-Hyderabad_Hyderabad_District_Telangana.html
112,https://www.tripadvisor.in/Attraction_Review-g297586-d6104803-Reviews-Kalanikethan_Wedding_Mall-Hyderabad_Hyderabad_District_Telangana.html
113,https://www.tripadvisor.in/Attraction_Review-g297586-d6441067-Reviews-St_Theresa_Church-Hyderabad_Hyderabad_District_Telangana.html
114,https://www.tripadvisor.in/Attraction_Review-g297586-d6441064-Reviews-St_Thomas_Marthoma_Church-Hyderabad_Hyderabad_District_Telangana.html
115,https://www.tripadvisor.in/Attraction_Review-g297586-d3705627-Reviews-Krazi_Chiks-Hyderabad_Hyderabad_District_Telangana.html
116,https://www.tripadvisor.in/Attraction_Review-g297586-d6665356-Reviews-Krishna_Jewellers_Pearls_Gems-Hyderabad_Hyderabad_District_Telangana.html
