,Tourist Attraction,Name,Rating,Date and criteria,Title,Review
0,Hidden_North_Adventures,Richard B,5.0 of 5 bubbles,Dec 2022 • Solo,Unforgettable experience!,"Was our first stop when we arrived in India and was absolutely amazing! Our guide Gaipo went out his way for us everyday of our 4 day trek through the Sham Valley & Tashi was really helpful in organising our booking from back in England, an amazing and unforgettable experience."
