Tourist Attraction,Name,Rating,Date and criteria,Title,Review
Mystery_Rooms,sejalsinha,2.0 of 5 bubbles,Sep 2021,Employees there were not at all welcoming.,I dont know about other branches but the Rajouri Garden one has really really rude lady inside the mystery rooms who is supposed to explain us the rules and stuff. Receptionist was sweet but the one who has to explain and control everything was so unwelcoming as if we were her enemies. Really bad services she was very ill mannered.They just try to gain more and more money first from the tickets and then if you dont complete your heist they convience you to pay a lot more to continue it.The themes were well planned but the way that lady was behaving is not worth spending that much money. No respect for customers .
Mystery_Rooms,Riya3nair,2.0 of 5 bubbles,Sep 2021,The CP one is better.,"Rude staff, abduction mystery room was based on GK and maths and was not mysterious at all. They were delaying the steps even though we had already gotten them right. This was at Rajouri "
Mystery_Rooms,Varsha93,5.0 of 5 bubbles,Sep 2021,brainstorming,it was creative and brainstorming. it was an amazing experience to solve the tales. it's a good option to have fun with friends.
Mystery_Rooms,naman2103_ng,5.0 of 5 bubbles,Aug 2021,goood one,It was so much fun and riddles are appreciable. ABDUCTION was commendable. Surely the best experience I had
Mystery_Rooms,sakshamjain209,4.0 of 5 bubbles,Apr 2021,good and wonderful,as you have said that you will post our photo that you take when we to mystery rooms on instagram and facebook but you not post it
Mystery_Rooms,naturelover2211,4.0 of 5 bubbles,Mar 2021 • Family,Great fun,Superb fun for all age groups as well as complete outing for families..easily accessible location..just staff needs to have  little more professionalism in briefing of game  which one is playing and their behaviour to enrich the whole experience
Mystery_Rooms,maadhav0101,3.0 of 5 bubbles,Mar 2021,Okayish playing silent legacy,"The experience was okayish playing silent legacy, the cards answer was given to us by the game master, however it wasn't correct according to the printed instructions, upon ending we asked the explanation and she said we did mistake however it was game master who showed us the solution. Similarly a couple of more puzzles and their answers didn't make sense. I've played almost every other games but this was really disappointing. "
Mystery_Rooms,purnima2021,2.0 of 5 bubbles,Mar 2021,Not soo cool,We stuck in one room..we are unable to find anything..locks are soo old..too much costly as per the service.
Mystery_Rooms,nishchaymago,3.0 of 5 bubbles,Mar 2021,Glitchy experience,"The tv was not working, clues were not given on time, Help button was not working,The supervisor had gone somewhere else instead of giving us clues,Shortage of medals"
Mystery_Rooms,Aastha Sharma,4.0 of 5 bubbles,Feb 2021,Adrenaline rush!,My experience has been been wonderfully exciting. My friends and I owe our success to the employees who guided us through out without somehow running the game for us! 
Mystery_Rooms,Aanyagupta,5.0 of 5 bubbles,Dec 2020,Adventurous,Great place to visit with friends would not advise for children under 9 or 10 years but nice experience also visit with not more than 3 or 4 people. I am 13 and visited with one person more we enjoyed so muchh great set up and great theme really liked it . We are planning to go again . Atleast a one time visit place . You should totally check this out.  
Mystery_Rooms,Avishek Bhagat,5.0 of 5 bubbles,Feb 2020 • Couples,Valentine Day,Me and my girlfriend visited this place to spend our Valentine's day here and it was really a great experience visiting here. I really enjoyed the place and vibe it gave. The staff were so helpful and friendly they gave the best service. I really would visit this place again and also appreciate the staff for such great services. Highly recommended place.
Mystery_Rooms,Avinash P,5.0 of 5 bubbles,Mar 2020 • Friends,Mystery,It was very nice experience.Would like to go again and again.Staff behavior was quite impressive.They were friendly also disciplined.Service was very goodReally loved it...
Mystery_Rooms,Firoz Ansari,5.0 of 5 bubbles,Mar 2020 • Friends,Best place,One of the best place i have ever visited. Thinking of spending some good time with friends must visit this place. They give some amazing task. Which is wonderful to play with the friends. The staff of the place is polite they are just good. Must visit it's a highly recommend place. To enjoy
