,attraction_urls
52,https://www.tripadvisor.in/Attraction_Review-g304556-d2689497-Reviews-Kumaran_Kundram-Chennai_Madras_Chennai_District_Tamil_Nadu.html
53,https://www.tripadvisor.in/Attraction_Review-g304556-d1793636-Reviews-Chennai_Citi_Center-Chennai_Madras_Chennai_District_Tamil_Nadu.html
54,https://www.tripadvisor.in/Attraction_Review-g304556-d4359033-Reviews-M_A_Chidambaram_Stadium-Chennai_Madras_Chennai_District_Tamil_Nadu.html
55,https://www.tripadvisor.in/Attraction_Review-g304556-d10112090-Reviews-Anna_Nagar_Tower_Park-Chennai_Madras_Chennai_District_Tamil_Nadu.html
56,https://www.tripadvisor.in/Attraction_Review-g304556-d3705930-Reviews-Sringeri_Saradha_Peetam_Temple-Chennai_Madras_Chennai_District_Tamil_Nadu.html
57,https://www.tripadvisor.in/Attraction_Review-g304556-d6429168-Reviews-Thiruvidanthai_Temple-Chennai_Madras_Chennai_District_Tamil_Nadu.html
58,https://www.tripadvisor.in/Attraction_Review-g304556-d6496226-Reviews-Padi_Sivan_Temple-Chennai_Madras_Chennai_District_Tamil_Nadu.html
59,https://www.tripadvisor.in/Attraction_Review-g304556-d321278-Reviews-Spencer_Plaza-Chennai_Madras_Chennai_District_Tamil_Nadu.html
60,https://www.tripadvisor.in/Attraction_Review-g304556-d7776801-Reviews-Ranganatha_Temple-Chennai_Madras_Chennai_District_Tamil_Nadu.html
61,https://www.tripadvisor.in/Attraction_Review-g304556-d4219824-Reviews-Chokhi_Dhani-Chennai_Madras_Chennai_District_Tamil_Nadu.html
62,https://www.tripadvisor.in/Attraction_Review-g304556-d2697601-Reviews-Breezy_Beach-Chennai_Madras_Chennai_District_Tamil_Nadu.html
63,https://www.tripadvisor.in/Attraction_Review-g304556-d2651336-Reviews-Guindy_National_Park-Chennai_Madras_Chennai_District_Tamil_Nadu.html
64,https://www.tripadvisor.in/Attraction_Review-g304556-d325397-Reviews-B_M_Birla_Planaturium-Chennai_Madras_Chennai_District_Tamil_Nadu.html
65,https://www.tripadvisor.in/Attraction_Review-g304556-d8015909-Reviews-Semmozhi_Poonga-Chennai_Madras_Chennai_District_Tamil_Nadu.html
66,https://www.tripadvisor.in/Attraction_Review-g304556-d2475766-Reviews-Sowcarpet-Chennai_Madras_Chennai_District_Tamil_Nadu.html
67,https://www.tripadvisor.in/Attraction_Review-g304556-d2664875-Reviews-VGP_Golden_Beach-Chennai_Madras_Chennai_District_Tamil_Nadu.html
68,https://www.tripadvisor.in/Attraction_Review-g304556-d7738656-Reviews-MGR_Memorial-Chennai_Madras_Chennai_District_Tamil_Nadu.html
69,https://www.tripadvisor.in/Attraction_Review-g304556-d3202840-Reviews-Fort_Museum-Chennai_Madras_Chennai_District_Tamil_Nadu.html
70,https://www.tripadvisor.in/Attraction_Review-g304556-d2706098-Reviews-Chennai_Turtle_Walk-Chennai_Madras_Chennai_District_Tamil_Nadu.html
71,https://www.tripadvisor.in/Attraction_Review-g304556-d3705852-Reviews-The_Rajiv_Gandhi_Memorial-Chennai_Madras_Chennai_District_Tamil_Nadu.html
72,https://www.tripadvisor.in/Attraction_Review-g304556-d1641281-Reviews-Skywalk_ampa_Mall-Chennai_Madras_Chennai_District_Tamil_Nadu.html
73,https://www.tripadvisor.in/Attraction_Review-g304556-d14863100-Reviews-VR_Chennai-Chennai_Madras_Chennai_District_Tamil_Nadu.html
74,https://www.tripadvisor.in/Attraction_Review-g304556-d3912903-Reviews-St_Mary_s_Church-Chennai_Madras_Chennai_District_Tamil_Nadu.html
75,https://www.tripadvisor.in/Attraction_Review-g304556-d321281-Reviews-National_Art_Gallery-Chennai_Madras_Chennai_District_Tamil_Nadu.html
76,https://www.tripadvisor.in/Attraction_Review-g304556-d2697610-Reviews-Connemara_Public_Library-Chennai_Madras_Chennai_District_Tamil_Nadu.html
77,https://www.tripadvisor.in/Attraction_Review-g304556-d2706060-Reviews-University_of_Madras-Chennai_Madras_Chennai_District_Tamil_Nadu.html
78,https://www.tripadvisor.in/Attraction_Review-g304556-d12221752-Reviews-Thiruverkadu_Devi_Karumariamman_Temple-Chennai_Madras_Chennai_District_Tamil_Nad.html
79,https://www.tripadvisor.in/Attraction_Review-g304556-d12311428-Reviews-Saravana_Stores-Chennai_Madras_Chennai_District_Tamil_Nadu.html
80,https://www.tripadvisor.in/Attraction_Review-g304556-d1218500-Reviews-Sathyam_Cinemas-Chennai_Madras_Chennai_District_Tamil_Nadu.html
81,https://www.tripadvisor.in/Attraction_Review-g304556-d3295797-Reviews-Madras_War_Cemetery-Chennai_Madras_Chennai_District_Tamil_Nadu.html
82,https://www.tripadvisor.in/Attraction_Review-g304556-d3294917-Reviews-Mayajaal_Entertainment-Chennai_Madras_Chennai_District_Tamil_Nadu.html
83,https://www.tripadvisor.in/Attraction_Review-g304556-d1205916-Reviews-Children_s_Park-Chennai_Madras_Chennai_District_Tamil_Nadu.html
84,https://www.tripadvisor.in/Attraction_Review-g304556-d10380288-Reviews-Pothys_Hyper-Chennai_Madras_Chennai_District_Tamil_Nadu.html
85,https://www.tripadvisor.in/Attraction_Review-g304556-d4139079-Reviews-Vivekananda_House_Multimedia_Cultural_Museum-Chennai_Madras_Chennai_District_Tami.html
86,https://www.tripadvisor.in/Attraction_Review-g304556-d1220051-Reviews-Jain_Temple-Chennai_Madras_Chennai_District_Tamil_Nadu.html
87,https://www.tripadvisor.in/Attraction_Review-g304556-d3268808-Reviews-Kaaraneeswarar_Temple-Chennai_Madras_Chennai_District_Tamil_Nadu.html
88,https://www.tripadvisor.in/Attraction_Review-g304556-d3705003-Reviews-Puttaparthi_Sairam_Temple_Sundaram-Chennai_Madras_Chennai_District_Tamil_Nadu.html
89,https://www.tripadvisor.in/Attraction_Review-g304556-d6945156-Reviews-Dhenupureeswarar_Temple_Madambakam_Chennai-Chennai_Madras_Chennai_District_Tamil_.html
90,https://www.tripadvisor.in/Attraction_Review-g304556-d10962210-Reviews-Thiruvanmiyur_Beach-Chennai_Madras_Chennai_District_Tamil_Nadu.html
91,https://www.tripadvisor.in/Attraction_Review-g304556-d2697605-Reviews-Burma_Bazaar-Chennai_Madras_Chennai_District_Tamil_Nadu.html
92,https://www.tripadvisor.in/Attraction_Review-g304556-d8616351-Reviews-Sri_Maha_Prathyangira_Devi-Chennai_Madras_Chennai_District_Tamil_Nadu.html
93,https://www.tripadvisor.in/Attraction_Review-g304556-d4116309-Reviews-Phoenix_Market_City-Chennai_Madras_Chennai_District_Tamil_Nadu.html
94,https://www.tripadvisor.in/Attraction_Review-g304556-d9861423-Reviews-Siruvapuri_Sri_Balamurugan_Temple-Chennai_Madras_Chennai_District_Tamil_Nadu.html
95,https://www.tripadvisor.in/Attraction_Review-g304556-d10190765-Reviews-Sri_Ramakrishna_Math-Chennai_Madras_Chennai_District_Tamil_Nadu.html
96,https://www.tripadvisor.in/Attraction_Review-g304556-d1740842-Reviews-Inox_Theatre-Chennai_Madras_Chennai_District_Tamil_Nadu.html
97,https://www.tripadvisor.in/Attraction_Review-g304556-d4151744-Reviews-Anna_Memorial-Chennai_Madras_Chennai_District_Tamil_Nadu.html
98,https://www.tripadvisor.in/Attraction_Review-g304556-d7804228-Reviews-Kandhakottam_Temple-Chennai_Madras_Chennai_District_Tamil_Nadu.html
99,https://www.tripadvisor.in/Attraction_Review-g304556-d3705364-Reviews-Sri_Santhana_Srinivasa_Perumal_Temple-Chennai_Madras_Chennai_District_Tamil_Nadu.html
100,https://www.tripadvisor.in/Attraction_Review-g304556-d10505762-Reviews-Click_Art_Museum-Chennai_Madras_Chennai_District_Tamil_Nadu.html
101,https://www.tripadvisor.in/Attraction_Review-g304556-d9806246-Reviews-Arulmigu_Sri_Muppathamman_Temple-Chennai_Madras_Chennai_District_Tamil_Nadu.html
102,https://www.tripadvisor.in/Attraction_Review-g304556-d1983020-Reviews-Ubbalamadugu_Falls-Chennai_Madras_Chennai_District_Tamil_Nadu.html
103,https://www.tripadvisor.in/Attraction_Review-g304556-d13547932-Reviews-Mystery_Rooms_Chennai-Chennai_Madras_Chennai_District_Tamil_Nadu.html
104,https://www.tripadvisor.in/Attraction_Review-g304556-d10955701-Reviews-Sri_Kurungaleeswarar_Temple-Chennai_Madras_Chennai_District_Tamil_Nadu.html
105,https://www.tripadvisor.in/Attraction_Review-g304556-d2561232-Reviews-Escape_Cinemas-Chennai_Madras_Chennai_District_Tamil_Nadu.html
106,https://www.tripadvisor.in/Attraction_Review-g304556-d3494178-Reviews-Broken_Bridge-Chennai_Madras_Chennai_District_Tamil_Nadu.html
107,https://www.tripadvisor.in/Attraction_Review-g304556-d5894876-Reviews-Tara_Books_Book_Building-Chennai_Madras_Chennai_District_Tamil_Nadu.html
108,https://www.tripadvisor.in/Attraction_Review-g304556-d3654485-Reviews-St_Andrews_Church-Chennai_Madras_Chennai_District_Tamil_Nadu.html
109,https://www.tripadvisor.in/Attraction_Review-g304556-d2665502-Reviews-Valluvar_Kottam_Monument-Chennai_Madras_Chennai_District_Tamil_Nadu.html
110,https://www.tripadvisor.in/Attraction_Review-g304556-d11750496-Reviews-Victory_War_Memorial-Chennai_Madras_Chennai_District_Tamil_Nadu.html
111,https://www.tripadvisor.in/Attraction_Review-g304556-d3705273-Reviews-Sri_Uttara_Guruvayurappan_Temple-Chennai_Madras_Chennai_District_Tamil_Nadu.html
112,https://www.tripadvisor.in/Attraction_Review-g304556-d4092597-Reviews-Madras_High_Court-Chennai_Madras_Chennai_District_Tamil_Nadu.html
113,https://www.tripadvisor.in/Attraction_Review-g304556-d5487387-Reviews-St_George_s_Cathedral-Chennai_Madras_Chennai_District_Tamil_Nadu.html
114,https://www.tripadvisor.in/Attraction_Review-g304556-d3704873-Reviews-Madhya_Kailash_Temple-Chennai_Madras_Chennai_District_Tamil_Nadu.html
115,https://www.tripadvisor.in/Attraction_Review-g304556-d15665857-Reviews-Palladium_Mall-Chennai_Madras_Chennai_District_Tamil_Nadu.html
116,https://www.tripadvisor.in/Attraction_Review-g304556-d1493707-Reviews-Our_Lady_of_Lourdes_Shrine-Chennai_Madras_Chennai_District_Tamil_Nadu.html
117,https://www.tripadvisor.in/Attraction_Review-g304556-d11855340-Reviews-Srinivasa_Perumal_Temple-Chennai_Madras_Chennai_District_Tamil_Nadu.html
118,https://www.tripadvisor.in/Attraction_Review-g304556-d3723434-Reviews-Pallikondeswarar_Temple-Chennai_Madras_Chennai_District_Tamil_Nadu.html
119,https://www.tripadvisor.in/Attraction_Review-g304556-d5782185-Reviews-Jawaharlal_Nehru_Stadium-Chennai_Madras_Chennai_District_Tamil_Nadu.html
120,https://www.tripadvisor.in/Attraction_Review-g304556-d3705598-Reviews-Ripon_Building-Chennai_Madras_Chennai_District_Tamil_Nadu.html
121,https://www.tripadvisor.in/Attraction_Review-g304556-d12213271-Reviews-Cook_With_SundariKrishna-Chennai_Madras_Chennai_District_Tamil_Nadu.html
